[15-Nov-2015 14:49:40 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_insert_aluno.php on line 31
[15-Nov-2015 15:26:38 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_edit_aluno.php on line 32
[15-Nov-2015 15:26:41 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_insert_aluno.php on line 31
[15-Nov-2015 16:18:45 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_edit_aluno.php on line 32
[15-Nov-2015 17:54:17 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_insert_aluno.php on line 31
[15-Nov-2015 19:08:36 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_edit_aluno.php on line 32
[15-Nov-2015 19:08:38 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_insert_aluno.php on line 31
[15-Nov-2015 19:09:07 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_edit_aluno.php on line 32
[15-Nov-2015 19:09:22 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_insert_aluno.php on line 31
[15-Nov-2015 23:10:35 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_edit_aluno.php on line 32
[15-Nov-2015 23:10:59 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_insert_aluno.php on line 31
[16-Nov-2015 07:33:28 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_edit_aluno.php on line 32
[16-Nov-2015 07:34:07 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_insert_aluno.php on line 31
[16-Nov-2015 07:40:38 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_insert_aluno.php on line 31
[16-Nov-2015 07:50:12 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_insert_aluno.php on line 31
[16-Nov-2015 07:50:51 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Curso::all() in C:\xampp\htdocs\site_novo\templates\modal_insert_turma.php on line 37
[16-Nov-2015 07:51:48 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Curso::all() in C:\xampp\htdocs\site_novo\templates\modal_insert_turma.php on line 37
[16-Nov-2015 07:52:26 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_edit_aluno.php on line 32
[16-Nov-2015 07:53:19 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_insert_aluno.php on line 31
[16-Nov-2015 07:53:45 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_insert_aluno.php on line 31
[16-Nov-2015 07:54:40 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_insert_aluno.php on line 31
[16-Nov-2015 07:54:40 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_insert_aluno.php on line 31
[16-Nov-2015 07:55:31 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_insert_aluno.php on line 31
[16-Nov-2015 08:19:05 America/Sao_Paulo] PHP Notice:  A session had already been started - ignoring session_start() in C:\xampp\htdocs\site_novo\modules\login.php on line 2
[16-Nov-2015 08:19:05 America/Sao_Paulo] PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\xampp\htdocs\site_novo\formandos.php:277) in C:\xampp\htdocs\site_novo\modules\login.php on line 16
[16-Nov-2015 08:19:05 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_edit_aluno.php on line 32
[16-Nov-2015 08:19:09 America/Sao_Paulo] PHP Notice:  A session had already been started - ignoring session_start() in C:\xampp\htdocs\site_novo\modules\login.php on line 2
[16-Nov-2015 08:19:09 America/Sao_Paulo] PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\xampp\htdocs\site_novo\formandos_gerencial.php:318) in C:\xampp\htdocs\site_novo\modules\login.php on line 16
[16-Nov-2015 08:19:09 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_insert_aluno.php on line 31
[16-Nov-2015 08:20:52 America/Sao_Paulo] PHP Notice:  A session had already been started - ignoring session_start() in C:\xampp\htdocs\site_novo\modules\login.php on line 2
[16-Nov-2015 08:20:52 America/Sao_Paulo] PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\xampp\htdocs\site_novo\formandos.php:277) in C:\xampp\htdocs\site_novo\modules\login.php on line 16
[16-Nov-2015 08:20:52 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_edit_aluno.php on line 32
[16-Nov-2015 08:20:55 America/Sao_Paulo] PHP Notice:  A session had already been started - ignoring session_start() in C:\xampp\htdocs\site_novo\modules\login.php on line 2
[16-Nov-2015 08:20:55 America/Sao_Paulo] PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\xampp\htdocs\site_novo\formandos_gerencial.php:318) in C:\xampp\htdocs\site_novo\modules\login.php on line 16
[16-Nov-2015 08:20:55 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_insert_aluno.php on line 31
[16-Nov-2015 08:24:49 America/Sao_Paulo] PHP Notice:  A session had already been started - ignoring session_start() in C:\xampp\htdocs\site_novo\modules\login.php on line 2
[16-Nov-2015 08:24:49 America/Sao_Paulo] PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\xampp\htdocs\site_novo\formandos_gerencial.php:320) in C:\xampp\htdocs\site_novo\modules\login.php on line 16
[16-Nov-2015 08:24:49 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_insert_aluno.php on line 31
[16-Nov-2015 08:25:45 America/Sao_Paulo] PHP Notice:  A session had already been started - ignoring session_start() in C:\xampp\htdocs\site_novo\modules\login.php on line 2
[16-Nov-2015 08:25:45 America/Sao_Paulo] PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\xampp\htdocs\site_novo\formandos_gerencial.php:320) in C:\xampp\htdocs\site_novo\modules\login.php on line 16
[16-Nov-2015 08:25:45 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_insert_aluno.php on line 31
[16-Nov-2015 08:26:09 America/Sao_Paulo] PHP Notice:  A session had already been started - ignoring session_start() in C:\xampp\htdocs\site_novo\modules\login.php on line 2
[16-Nov-2015 08:26:09 America/Sao_Paulo] PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\xampp\htdocs\site_novo\formandos_gerencial.php:320) in C:\xampp\htdocs\site_novo\modules\login.php on line 16
[16-Nov-2015 08:26:09 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_insert_aluno.php on line 32
[16-Nov-2015 08:26:51 America/Sao_Paulo] PHP Notice:  A session had already been started - ignoring session_start() in C:\xampp\htdocs\site_novo\modules\login.php on line 2
[16-Nov-2015 08:26:51 America/Sao_Paulo] PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\xampp\htdocs\site_novo\formandos_gerencial.php:320) in C:\xampp\htdocs\site_novo\modules\login.php on line 16
[16-Nov-2015 08:26:51 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_insert_aluno.php on line 31
[16-Nov-2015 08:27:38 America/Sao_Paulo] PHP Notice:  A session had already been started - ignoring session_start() in C:\xampp\htdocs\site_novo\modules\login.php on line 2
[16-Nov-2015 08:27:38 America/Sao_Paulo] PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\xampp\htdocs\site_novo\formandos_gerencial.php:320) in C:\xampp\htdocs\site_novo\modules\login.php on line 16
[16-Nov-2015 08:27:38 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_insert_aluno.php on line 31
[16-Nov-2015 08:27:49 America/Sao_Paulo] PHP Notice:  A session had already been started - ignoring session_start() in C:\xampp\htdocs\site_novo\modules\login.php on line 2
[16-Nov-2015 08:27:49 America/Sao_Paulo] PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\xampp\htdocs\site_novo\formandos_gerencial.php:320) in C:\xampp\htdocs\site_novo\modules\login.php on line 16
[16-Nov-2015 08:27:49 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_insert_aluno.php on line 31
[16-Nov-2015 08:28:47 America/Sao_Paulo] PHP Notice:  A session had already been started - ignoring session_start() in C:\xampp\htdocs\site_novo\modules\login.php on line 2
[16-Nov-2015 08:28:47 America/Sao_Paulo] PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\xampp\htdocs\site_novo\formandos_gerencial.php:320) in C:\xampp\htdocs\site_novo\modules\login.php on line 16
[16-Nov-2015 08:28:47 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_insert_aluno.php on line 31
[16-Nov-2015 08:31:09 America/Sao_Paulo] PHP Notice:  A session had already been started - ignoring session_start() in C:\xampp\htdocs\site_novo\modules\login.php on line 2
[16-Nov-2015 08:31:09 America/Sao_Paulo] PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\xampp\htdocs\site_novo\formandos_gerencial.php:320) in C:\xampp\htdocs\site_novo\modules\login.php on line 16
[16-Nov-2015 08:31:09 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Curso::all() in C:\xampp\htdocs\site_novo\templates\modal_insert_turma.php on line 37
[16-Nov-2015 08:31:43 America/Sao_Paulo] PHP Notice:  A session had already been started - ignoring session_start() in C:\xampp\htdocs\site_novo\modules\login.php on line 2
[16-Nov-2015 08:31:43 America/Sao_Paulo] PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\xampp\htdocs\site_novo\formandos_gerencial.php:320) in C:\xampp\htdocs\site_novo\modules\login.php on line 16
[16-Nov-2015 08:31:43 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Turma::all() in C:\xampp\htdocs\site_novo\templates\modal_edit_aluno.php on line 32
[16-Nov-2015 08:32:43 America/Sao_Paulo] PHP Notice:  A session had already been started - ignoring session_start() in C:\xampp\htdocs\site_novo\modules\login.php on line 2
[16-Nov-2015 08:32:43 America/Sao_Paulo] PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\xampp\htdocs\site_novo\formandos_gerencial.php:320) in C:\xampp\htdocs\site_novo\modules\login.php on line 16
[16-Nov-2015 08:33:33 America/Sao_Paulo] PHP Notice:  A session had already been started - ignoring session_start() in C:\xampp\htdocs\site_novo\modules\login.php on line 2
[16-Nov-2015 08:33:33 America/Sao_Paulo] PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\xampp\htdocs\site_novo\formandos_gerencial.php:320) in C:\xampp\htdocs\site_novo\modules\login.php on line 16
[16-Nov-2015 08:37:22 America/Sao_Paulo] PHP Notice:  A session had already been started - ignoring session_start() in C:\xampp\htdocs\site_novo\modules\login.php on line 2
[16-Nov-2015 08:37:22 America/Sao_Paulo] PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\xampp\htdocs\site_novo\formandos_gerencial.php:320) in C:\xampp\htdocs\site_novo\modules\login.php on line 16
[16-Nov-2015 08:40:07 America/Sao_Paulo] PHP Notice:  A session had already been started - ignoring session_start() in C:\xampp\htdocs\site_novo\modules\login.php on line 2
[16-Nov-2015 08:40:07 America/Sao_Paulo] PHP Warning:  Cannot modify header information - headers already sent by (output started at C:\xampp\htdocs\site_novo\formandos_gerencial.php:320) in C:\xampp\htdocs\site_novo\modules\login.php on line 16
[16-Nov-2015 12:16:30 America/Sao_Paulo] PHP Notice:  Undefined variable: turma in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 91
[16-Nov-2015 12:17:41 America/Sao_Paulo] PHP Notice:  Undefined variable: turma in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 91
[16-Nov-2015 15:39:06 America/Sao_Paulo] PHP Notice:  Undefined index: idcurso in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 100
[16-Nov-2015 15:39:20 America/Sao_Paulo] PHP Notice:  Undefined index: idcurso in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 100
[16-Nov-2015 15:42:25 America/Sao_Paulo] PHP Notice:  Undefined index: idcurso in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 12
[16-Nov-2015 15:42:25 America/Sao_Paulo] PHP Notice:  Undefined index: idcurso in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 13
[16-Nov-2015 15:42:25 America/Sao_Paulo] PHP Notice:  Undefined variable: Nome_curso in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 14
[16-Nov-2015 15:42:25 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Curso::edit() in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 15
[16-Nov-2015 15:45:33 America/Sao_Paulo] PHP Notice:  Undefined index: idcurso in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 12
[16-Nov-2015 15:45:33 America/Sao_Paulo] PHP Notice:  Undefined index: nome_curso in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 13
[16-Nov-2015 15:45:33 America/Sao_Paulo] PHP Warning:  Missing argument 1 for Curso::update(), called in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 15 and defined in C:\xampp\htdocs\site_novo\modules\curso.class.php on line 26
[16-Nov-2015 15:45:33 America/Sao_Paulo] PHP Notice:  Undefined variable: id in C:\xampp\htdocs\site_novo\modules\curso.class.php on line 28
[16-Nov-2015 15:46:44 America/Sao_Paulo] PHP Notice:  Undefined index: idcurso in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 12
[16-Nov-2015 15:46:44 America/Sao_Paulo] PHP Notice:  Undefined index: nome_curso in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 13
[16-Nov-2015 15:46:44 America/Sao_Paulo] PHP Warning:  Missing argument 1 for Curso::update(), called in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 15 and defined in C:\xampp\htdocs\site_novo\modules\curso.class.php on line 26
[16-Nov-2015 15:46:44 America/Sao_Paulo] PHP Notice:  Undefined variable: id in C:\xampp\htdocs\site_novo\modules\curso.class.php on line 28
[16-Nov-2015 15:48:01 America/Sao_Paulo] PHP Notice:  Undefined variable: turma in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 91
[16-Nov-2015 15:49:41 America/Sao_Paulo] PHP Notice:  Undefined index: idcurso in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 12
[16-Nov-2015 15:49:41 America/Sao_Paulo] PHP Notice:  Undefined index: nome_curso in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 13
[16-Nov-2015 15:49:41 America/Sao_Paulo] PHP Warning:  Missing argument 1 for Curso::update(), called in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 15 and defined in C:\xampp\htdocs\site_novo\modules\curso.class.php on line 26
[16-Nov-2015 15:49:41 America/Sao_Paulo] PHP Notice:  Undefined variable: id in C:\xampp\htdocs\site_novo\modules\curso.class.php on line 28
[16-Nov-2015 16:34:58 America/Sao_Paulo] PHP Notice:  Undefined index: idaluno in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 83
[16-Nov-2015 16:34:59 America/Sao_Paulo] PHP Notice:  Undefined variable: turma in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 91
[16-Nov-2015 16:38:18 America/Sao_Paulo] PHP Notice:  Undefined index: idaluno in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 83
[16-Nov-2015 16:38:18 America/Sao_Paulo] PHP Notice:  Undefined variable: turma in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 91
[16-Nov-2015 16:41:09 America/Sao_Paulo] PHP Notice:  Undefined variable: turma in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 91
[16-Nov-2015 16:42:09 America/Sao_Paulo] PHP Notice:  Undefined variable: turma in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 91
[16-Nov-2015 16:49:49 America/Sao_Paulo] PHP Notice:  Undefined index: idaluno in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 83
[16-Nov-2015 16:49:49 America/Sao_Paulo] PHP Notice:  Undefined variable: turma in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 91
[16-Nov-2015 16:51:50 America/Sao_Paulo] PHP Notice:  Undefined index: idaluno in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 83
[16-Nov-2015 16:51:50 America/Sao_Paulo] PHP Notice:  Undefined variable: turma in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 91
[16-Nov-2015 17:25:17 America/Sao_Paulo] PHP Notice:  Undefined index: idaluno in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 83
[16-Nov-2015 17:25:17 America/Sao_Paulo] PHP Notice:  Undefined variable: turma in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 91
[16-Nov-2015 17:26:16 America/Sao_Paulo] PHP Notice:  Undefined index: idaluno in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 83
[16-Nov-2015 17:26:16 America/Sao_Paulo] PHP Notice:  Undefined variable: turma in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 91
[16-Nov-2015 17:29:21 America/Sao_Paulo] PHP Notice:  Undefined index: idaluno in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 83
[16-Nov-2015 17:32:59 America/Sao_Paulo] PHP Notice:  Undefined index: idcurso in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 12
[16-Nov-2015 17:32:59 America/Sao_Paulo] PHP Notice:  Undefined index: nome_curso in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 13
[16-Nov-2015 17:32:59 America/Sao_Paulo] PHP Warning:  Missing argument 1 for Curso::update(), called in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 15 and defined in C:\xampp\htdocs\site_novo\modules\curso.class.php on line 26
[16-Nov-2015 17:32:59 America/Sao_Paulo] PHP Notice:  Undefined variable: id in C:\xampp\htdocs\site_novo\modules\curso.class.php on line 28
[16-Nov-2015 17:49:28 America/Sao_Paulo] PHP Notice:  Undefined index: nome_curso in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 13
[16-Nov-2015 17:49:28 America/Sao_Paulo] PHP Warning:  Missing argument 1 for Curso::update(), called in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 15 and defined in C:\xampp\htdocs\site_novo\modules\curso.class.php on line 26
[16-Nov-2015 17:49:28 America/Sao_Paulo] PHP Notice:  Undefined variable: id in C:\xampp\htdocs\site_novo\modules\curso.class.php on line 28
[16-Nov-2015 17:50:39 America/Sao_Paulo] PHP Notice:  Undefined index: nome_curso in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 13
[16-Nov-2015 17:50:39 America/Sao_Paulo] PHP Notice:  Undefined property: Curso::$id in C:\xampp\htdocs\site_novo\modules\curso.class.php on line 28
[16-Nov-2015 17:53:59 America/Sao_Paulo] PHP Notice:  Undefined index: id_curso in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 107
[16-Nov-2015 17:53:59 America/Sao_Paulo] PHP Warning:  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given in C:\xampp\htdocs\site_novo\modules\curso.class.php on line 70
[16-Nov-2015 17:56:20 America/Sao_Paulo] PHP Notice:  Undefined index: id_curso in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 107
[16-Nov-2015 17:56:20 America/Sao_Paulo] PHP Warning:  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given in C:\xampp\htdocs\site_novo\modules\curso.class.php on line 70
[16-Nov-2015 17:59:08 America/Sao_Paulo] PHP Notice:  Undefined index: id_curso in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 107
[16-Nov-2015 17:59:08 America/Sao_Paulo] PHP Warning:  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given in C:\xampp\htdocs\site_novo\modules\curso.class.php on line 70
[16-Nov-2015 18:01:21 America/Sao_Paulo] PHP Notice:  Undefined index: id_curso in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 107
[16-Nov-2015 18:01:21 America/Sao_Paulo] PHP Warning:  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given in C:\xampp\htdocs\site_novo\modules\curso.class.php on line 70
[16-Nov-2015 18:04:47 America/Sao_Paulo] PHP Notice:  Undefined index: id_curso in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 107
[16-Nov-2015 18:04:47 America/Sao_Paulo] PHP Warning:  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given in C:\xampp\htdocs\site_novo\modules\curso.class.php on line 70
[16-Nov-2015 22:33:27 America/Sao_Paulo] PHP Notice:  Undefined variable: id in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 62
[16-Nov-2015 22:33:57 America/Sao_Paulo] PHP Notice:  Undefined property: Turma::$id in C:\xampp\htdocs\site_novo\modules\turma.class.php on line 48
[16-Nov-2015 22:50:02 America/Sao_Paulo] PHP Notice:  Undefined index: id_turma in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 44
[16-Nov-2015 22:50:02 America/Sao_Paulo] PHP Notice:  Undefined property: Turma::$id_curso in C:\xampp\htdocs\site_novo\modules\turma.class.php on line 37
[16-Nov-2015 22:50:02 America/Sao_Paulo] PHP Notice:  Undefined property: Turma::$id in C:\xampp\htdocs\site_novo\modules\turma.class.php on line 37
[16-Nov-2015 23:06:43 America/Sao_Paulo] PHP Notice:  Undefined property: Turma::$id_curso in C:\xampp\htdocs\site_novo\modules\turma.class.php on line 38
[17-Nov-2015 15:18:01 America/Sao_Paulo] PHP Notice:  Undefined index: idcurso in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 113
[17-Nov-2015 15:18:01 America/Sao_Paulo] PHP Warning:  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given in C:\xampp\htdocs\site_novo\modules\curso.class.php on line 70
[17-Nov-2015 15:31:00 America/Sao_Paulo] PHP Notice:  Undefined index: nome_curso in C:\xampp\htdocs\site_novo\formandos_gerencial.php on line 10
[18-Nov-2015 13:12:06 America/Sao_Paulo] PHP Deprecated:  mysql_query(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead in C:\xampp\htdocs\site_novo\modules\curso.class.php on line 52
[18-Nov-2015 13:12:07 America/Sao_Paulo] PHP Warning:  mysql_query(): No connection could be made because the target machine actively refused it.
 in C:\xampp\htdocs\site_novo\modules\curso.class.php on line 52
[18-Nov-2015 13:12:07 America/Sao_Paulo] PHP Warning:  mysql_query(): A link to the server could not be established in C:\xampp\htdocs\site_novo\modules\curso.class.php on line 52
[18-Nov-2015 13:12:07 America/Sao_Paulo] PHP Warning:  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given in C:\xampp\htdocs\site_novo\modules\curso.class.php on line 53
[18-Nov-2015 13:12:07 America/Sao_Paulo] PHP Deprecated:  mysql_query(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead in C:\xampp\htdocs\site_novo\modules\turma.class.php on line 62
[18-Nov-2015 13:12:08 America/Sao_Paulo] PHP Warning:  mysql_query(): No connection could be made because the target machine actively refused it.
 in C:\xampp\htdocs\site_novo\modules\turma.class.php on line 62
[18-Nov-2015 13:12:08 America/Sao_Paulo] PHP Warning:  mysql_query(): A link to the server could not be established in C:\xampp\htdocs\site_novo\modules\turma.class.php on line 62
[18-Nov-2015 13:12:08 America/Sao_Paulo] PHP Warning:  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given in C:\xampp\htdocs\site_novo\modules\turma.class.php on line 63
[18-Nov-2015 13:12:08 America/Sao_Paulo] PHP Deprecated:  mysql_query(): The mysql extension is deprecated and will be removed in the future: use mysqli or PDO instead in C:\xampp\htdocs\site_novo\modules\aluno.class.php on line 74
[18-Nov-2015 13:12:11 America/Sao_Paulo] PHP Warning:  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given in C:\xampp\htdocs\site_novo\modules\aluno.class.php on line 75
[18-Nov-2015 13:12:11 America/Sao_Paulo] PHP Warning:  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given in C:\xampp\htdocs\site_novo\modules\turma.class.php on line 63
[18-Nov-2015 13:12:11 America/Sao_Paulo] PHP Warning:  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given in C:\xampp\htdocs\site_novo\modules\curso.class.php on line 53
[18-Nov-2015 13:12:12 America/Sao_Paulo] PHP Warning:  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given in C:\xampp\htdocs\site_novo\modules\turma.class.php on line 63
[18-Nov-2015 13:12:12 America/Sao_Paulo] PHP Warning:  mysql_fetch_assoc() expects parameter 1 to be resource, boolean given in C:\xampp\htdocs\site_novo\modules\curso.class.php on line 53
[18-Nov-2015 13:12:12 America/Sao_Paulo] PHP Warning:  mysql_close() expects parameter 1 to be resource, boolean given in C:\xampp\htdocs\site_novo\modules\connection.php on line 15
[20-Nov-2015 20:33:47 America/Sao_Paulo] PHP Warning:  include(modules/horario.class.php): failed to open stream: No such file or directory in C:\xampp\htdocs\site_novo\index_modules.php on line 9
[20-Nov-2015 20:33:47 America/Sao_Paulo] PHP Warning:  include(): Failed opening 'modules/horario.class.php' for inclusion (include_path='.;C:\xampp\php\PEAR') in C:\xampp\htdocs\site_novo\index_modules.php on line 9
[20-Nov-2015 20:49:14 America/Sao_Paulo] PHP Warning:  include(modules/horario.class.php): failed to open stream: No such file or directory in C:\xampp\htdocs\site_novo\index_modules.php on line 9
[20-Nov-2015 20:49:14 America/Sao_Paulo] PHP Warning:  include(): Failed opening 'modules/horario.class.php' for inclusion (include_path='.;C:\xampp\php\PEAR') in C:\xampp\htdocs\site_novo\index_modules.php on line 9
[20-Nov-2015 20:57:00 America/Sao_Paulo] PHP Warning:  include(modules/horario.class.php): failed to open stream: No such file or directory in C:\xampp\htdocs\site_novo\index_modules.php on line 9
[20-Nov-2015 20:57:00 America/Sao_Paulo] PHP Warning:  include(): Failed opening 'modules/horario.class.php' for inclusion (include_path='.;C:\xampp\php\PEAR') in C:\xampp\htdocs\site_novo\index_modules.php on line 9
[20-Nov-2015 20:57:00 America/Sao_Paulo] PHP Fatal error:  Call to undefined method Banner::select_ativo() in C:\xampp\htdocs\site_novo\horarios_painel.php on line 75
[20-Nov-2015 20:57:33 America/Sao_Paulo] PHP Warning:  include(modules/horario.class.php): failed to open stream: No such file or directory in C:\xampp\htdocs\site_novo\index_modules.php on line 9
